0.000000000000000000e+00,3.802281368821292754e-03
1.602914383394706022e+01,3.802281368821292754e-03
3.205828766789412043e+01,0.000000000000000000e+00
4.808743150184118065e+01,7.604562737642585508e-03
6.411657533578824086e+01,3.802281368821292754e-03
8.014571916973530108e+01,3.802281368821292754e-03
9.617486300368236130e+01,7.604562737642585508e-03
1.122040068376294215e+02,3.802281368821292754e-03
1.282331506715764817e+02,1.140684410646387870e-02
1.442622945055235277e+02,0.000000000000000000e+00
1.602914383394706022e+02,7.604562737642585508e-03
1.763205821734176766e+02,0.000000000000000000e+00
1.923497260073647226e+02,3.802281368821292754e-03
2.083788698413117686e+02,7.604562737642585508e-03
2.244080136752588430e+02,3.802281368821292754e-03
2.404371575092059174e+02,0.000000000000000000e+00
2.564663013431529635e+02,3.802281368821292754e-03
2.724954451771000095e+02,0.000000000000000000e+00
2.885245890110470555e+02,3.802281368821292754e-03
3.045537328449941583e+02,0.000000000000000000e+00
3.205828766789412043e+02,0.000000000000000000e+00
3.366120205128882503e+02,0.000000000000000000e+00
3.526411643468353532e+02,0.000000000000000000e+00
3.686703081807823992e+02,0.000000000000000000e+00
3.846994520147294452e+02,7.604562737642585508e-03
4.007285958486764912e+02,0.000000000000000000e+00
4.167577396826235372e+02,7.604562737642585508e-03
4.327868835165706400e+02,2.281368821292775739e-02
4.488160273505176860e+02,3.802281368821292754e-03
4.648451711844647321e+02,1.520912547528517102e-02
4.808743150184118349e+02,7.604562737642585508e-03
4.969034588523588809e+02,7.604562737642585508e-03
5.129326026863059269e+02,7.604562737642585508e-03
5.289617465202529729e+02,7.604562737642585508e-03
5.449908903542000189e+02,1.140684410646387870e-02
5.610200341881470649e+02,0.000000000000000000e+00
5.770491780220941109e+02,1.140684410646387870e-02
5.930783218560412706e+02,7.604562737642585508e-03
6.091074656899883166e+02,7.604562737642585508e-03
6.251366095239353626e+02,3.802281368821292754e-03
6.411657533578824086e+02,7.604562737642585508e-03
6.571948971918294546e+02,7.604562737642585508e-03
6.732240410257765006e+02,0.000000000000000000e+00
6.892531848597235467e+02,3.802281368821292754e-03
7.052823286936707063e+02,3.802281368821292754e-03
7.213114725276177523e+02,0.000000000000000000e+00
7.373406163615647984e+02,3.802281368821292754e-03
7.533697601955118444e+02,0.000000000000000000e+00
7.693989040294588904e+02,7.604562737642585508e-03
7.854280478634059364e+02,3.802281368821292754e-03
8.014571916973529824e+02,0.000000000000000000e+00
8.174863355313000284e+02,3.802281368821292754e-03
8.335154793652470744e+02,0.000000000000000000e+00
8.495446231991942341e+02,3.802281368821292754e-03
8.655737670331412801e+02,0.000000000000000000e+00
8.816029108670883261e+02,1.520912547528517102e-02
8.976320547010353721e+02,3.802281368821292754e-03
9.136611985349824181e+02,0.000000000000000000e+00
9.296903423689294641e+02,0.000000000000000000e+00
9.457194862028765101e+02,3.802281368821292754e-03
9.617486300368236698e+02,1.140684410646387870e-02
9.777777738707707158e+02,0.000000000000000000e+00
9.938069177047177618e+02,3.802281368821292754e-03
1.009836061538664808e+03,3.802281368821292754e-03
1.025865205372611854e+03,1.140684410646387870e-02
1.041894349206558900e+03,0.000000000000000000e+00
1.057923493040505946e+03,0.000000000000000000e+00
1.073952636874452992e+03,1.140684410646387870e-02
1.089981780708400038e+03,3.802281368821292754e-03
1.106010924542347084e+03,1.140684410646387870e-02
1.122040068376294130e+03,3.802281368821292754e-03
1.138069212210241176e+03,7.604562737642585508e-03
1.154098356044188222e+03,7.604562737642585508e-03
1.170127499878135495e+03,0.000000000000000000e+00
1.186156643712082541e+03,3.802281368821292754e-03
1.202185787546029587e+03,7.604562737642585508e-03
1.218214931379976633e+03,0.000000000000000000e+00
1.234244075213923679e+03,7.604562737642585508e-03
1.250273219047870725e+03,0.000000000000000000e+00
1.266302362881817771e+03,0.000000000000000000e+00
1.282331506715764817e+03,0.000000000000000000e+00
1.298360650549711863e+03,0.000000000000000000e+00
1.314389794383658909e+03,0.000000000000000000e+00
1.330418938217605955e+03,7.604562737642585508e-03
1.346448082051553001e+03,7.604562737642585508e-03
1.362477225885500047e+03,3.802281368821292754e-03
1.378506369719447093e+03,7.604562737642585508e-03
1.394535513553394139e+03,3.802281368821292754e-03
1.410564657387341413e+03,0.000000000000000000e+00
1.426593801221288459e+03,3.802281368821292754e-03
1.442622945055235505e+03,7.604562737642585508e-03
1.458652088889182551e+03,3.802281368821292754e-03
1.474681232723129597e+03,7.604562737642585508e-03
1.490710376557076643e+03,3.802281368821292754e-03
1.506739520391023689e+03,7.604562737642585508e-03
1.522768664224970735e+03,1.140684410646387870e-02
1.538797808058917781e+03,0.000000000000000000e+00
1.554826951892864827e+03,7.604562737642585508e-03
1.570856095726811873e+03,0.000000000000000000e+00
1.586885239560758919e+03,7.604562737642585508e-03
1.602914383394705965e+03,3.802281368821292754e-03
1.618943527228653011e+03,0.000000000000000000e+00
1.634972671062600057e+03,3.802281368821292754e-03
1.651001814896547103e+03,1.140684410646387870e-02
1.667030958730494149e+03,7.604562737642585508e-03
1.683060102564441422e+03,1.520912547528517102e-02
1.699089246398388468e+03,7.604562737642585508e-03
1.715118390232335514e+03,1.140684410646387870e-02
1.731147534066282560e+03,0.000000000000000000e+00
1.747176677900229606e+03,3.802281368821292754e-03
1.763205821734176652e+03,3.802281368821292754e-03
1.779234965568123698e+03,7.604562737642585508e-03
1.795264109402070744e+03,3.802281368821292754e-03
1.811293253236017790e+03,0.000000000000000000e+00
1.827322397069964836e+03,0.000000000000000000e+00
1.843351540903911882e+03,0.000000000000000000e+00
1.859380684737858928e+03,3.802281368821292754e-03
1.875409828571805974e+03,0.000000000000000000e+00
1.891438972405753020e+03,3.802281368821292754e-03
1.907468116239700066e+03,3.802281368821292754e-03
1.923497260073647340e+03,3.802281368821292754e-03
1.939526403907594386e+03,3.802281368821292754e-03
1.955555547741541432e+03,0.000000000000000000e+00
1.971584691575488478e+03,3.802281368821292754e-03
1.987613835409435524e+03,3.802281368821292754e-03
2.003642979243382570e+03,7.604562737642585508e-03
2.019672123077329616e+03,0.000000000000000000e+00
2.035701266911276662e+03,0.000000000000000000e+00
2.051730410745223708e+03,7.604562737642585508e-03
2.067759554579170981e+03,1.140684410646387870e-02
2.083788698413117800e+03,3.802281368821292754e-03
2.099817842247065073e+03,3.802281368821292754e-03
2.115846986081011892e+03,1.901140684410646334e-02
2.131876129914959165e+03,7.604562737642585508e-03
2.147905273748905984e+03,1.520912547528517102e-02
2.163934417582853257e+03,3.041825095057034203e-02
2.179963561416800076e+03,5.323193916349809596e-02
2.195992705250747349e+03,1.064638783269961919e-01
2.212021849084694168e+03,2.433460076045627363e-01
2.228050992918641441e+03,2.851711026615969535e-01
2.244080136752588260e+03,3.764258555133079831e-01
2.260109280586535533e+03,4.714828897338402824e-01
2.276138424420482352e+03,5.627376425855513675e-01
2.292167568254429625e+03,7.186311787072243717e-01
2.308196712088376444e+03,7.832699619771863464e-01
2.324225855922323717e+03,8.365019011406844562e-01
2.340254999756270990e+03,9.049429657794676451e-01
2.356284143590217809e+03,9.315589353612167001e-01
2.372313287424165082e+03,9.771863117870722704e-01
2.388342431258111901e+03,8.441064638783269958e-01
2.404371575092059174e+03,9.429657794676805649e-01
2.420400718926005993e+03,8.973384030418251056e-01
2.436429862759953267e+03,1.000000000000000000e+00
2.452459006593900085e+03,9.657794676806084055e-01
2.468488150427847359e+03,9.087452471482889704e-01
2.484517294261794177e+03,7.832699619771863464e-01
2.500546438095741451e+03,7.338403041825094508e-01
2.516575581929688269e+03,7.338403041825094508e-01
2.532604725763635543e+03,8.479087452471483211e-01
2.548633869597582361e+03,7.794676806083650211e-01
2.564663013431529635e+03,7.566539923954372915e-01
2.580692157265476908e+03,8.479087452471483211e-01
2.596721301099423727e+03,7.908745247148288859e-01
2.612750444933371000e+03,7.794676806083650211e-01
2.628779588767317819e+03,7.756653992395436958e-01
2.644808732601265092e+03,7.376425855513307761e-01
2.660837876435211911e+03,6.996197718631178564e-01
2.676867020269159184e+03,7.604562737642585057e-01
2.692896164103106003e+03,6.577946768060836114e-01
2.708925307937053276e+03,7.946768060836502112e-01
2.724954451771000095e+03,7.566539923954372915e-01
2.740983595604947368e+03,7.262357414448669113e-01
2.757012739438894187e+03,5.817490494296577719e-01
2.773041883272841460e+03,6.844106463878326663e-01
2.789071027106788279e+03,6.501901140684410718e-01
2.805100170940735552e+03,5.931558935361216367e-01
2.821129314774682825e+03,6.806083650190114520e-01
2.837158458608629644e+03,5.703422053231939071e-01
2.853187602442576917e+03,6.425855513307985323e-01
2.869216746276523736e+03,7.148288973384030465e-01
2.885245890110471009e+03,5.741444866920152323e-01
2.901275033944417828e+03,6.387832699619772070e-01
2.917304177778365101e+03,6.501901140684410718e-01
2.933333321612311920e+03,6.615969581749049366e-01
2.949362465446259193e+03,6.197718631178706916e-01
2.965391609280206012e+03,6.121673003802281521e-01
2.981420753114153285e+03,5.627376425855513675e-01
2.997449896948100104e+03,5.171102661596957972e-01
3.013479040782047377e+03,5.285171102661596620e-01
3.029508184615994196e+03,5.703422053231939071e-01
3.045537328449941469e+03,5.665399239543725818e-01
3.061566472283888288e+03,5.285171102661596620e-01
3.077595616117835561e+03,5.399239543726235269e-01
3.093624759951782835e+03,6.083650190114068268e-01
3.109653903785729653e+03,5.779467680608364466e-01
3.125683047619676927e+03,5.095057034220532577e-01
3.141712191453623745e+03,6.159695817490494774e-01
3.157741335287571019e+03,5.323193916349809873e-01
3.173770479121517837e+03,5.855513307984790972e-01
3.189799622955465111e+03,4.410646387832699578e-01
3.205828766789411929e+03,5.133079847908744719e-01
